NGRAM,NCOUNT,LEN,WCOUNT,MASKED,IMPORTANCE,REDUNDANT
აძერწ,2,5,37,აძერc,74,False
ოგინი,2,5,37,ოგინი,74,False
მესაქ,2,5,36,მესაk,72,True
დაფლე,2,5,36,დაpლე,72,False
კირია,2,5,36,kირია,72,False
ლგრძე,2,5,36,ლგრძე,72,False
<ტორტ,2,5,36,<tორt,72,False
<ურცხ,2,5,36,<ურcხ,72,False
უსტვე,2,5,36,უსtვე,72,False
დეცენ,2,5,36,დეcენ,72,False
ტრიკო,2,5,36,tრიkო,72,True
ანაკდ,2,5,36,ანაkდ,72,False
უთლია,2,5,36,უtლია,72,False
ტკენი,2,5,36,tkენი,72,False
ატკენ,2,5,36,აtkენ,72,False
<მიტკ,2,5,36,<მიtk,72,False
<ჰიგი,2,5,36,<ჰიგი,72,False
ოტებუ,2,5,36,ოtებუ,72,True
წაგრძ,2,5,36,cაგრძ,72,False
უფასო,2,5,36,უpასო,72,False
ცხლე>,2,5,36,cხლე>,72,False
ტოებუ,2,5,36,tოებუ,72,False
ეწებე,2,5,36,ეcებე,72,False
<სტვი,2,5,36,<სtვი,72,False
<მთხო,2,5,36,<მtხო,72,False
სალტვ,2,5,36,სალtვ,72,False
ქვსკუ,2,5,36,kვსkუ,72,False
ვსკუთ,2,5,36,ვსkუt,72,False
სკუთხ,2,5,36,სkუtხ,72,False
გველო,2,5,36,გველო,72,False
ლქმედ,2,5,36,ლkმედ,72,False
პიკი>,2,5,36,pიkი>,72,False
შიგნე,2,5,36,შიგნე,72,False
ბრიკი,2,5,36,ბრიkი,72,False
<ფურგ,2,5,36,<pურგ,72,False
ასცვე,2,5,36,ასcვე,72,False
ტახი>,2,5,36,tახი>,72,False
<ბღავ,2,5,36,<ბგავ,72,False
აღძრა,2,5,36,აგძრა,72,False
აწდომ,2,5,36,აcდომ,72,False
იდთავ,2,5,36,იდtავ,72,False
ოცნობ,2,5,36,ოcნობ,72,False
აიჟინ,2,5,36,აიjინ,72,False
<გულკ,2,5,36,<გულk,72,False
ბლისფ,2,5,36,ბლისp,72,False
მოჯად,2,5,36,მოjად,72,False
ოჯადო,2,5,36,ოjადო,72,False
თეტი>,2,5,36,tეtი>,72,True
ავსატ,2,5,36,ავსაt,72,False
ესაქო,2,5,35,ესაkო,70,False
ელფებ,2,5,35,ელpებ,70,False
ებაღე,2,5,35,ებაგე,70,False
ღაცის,2,5,35,გაcის,70,False
უბუგა,2,5,35,უბუგა,70,False
გარდნ,2,5,35,გარდნ,70,False
ეგრად,2,5,35,ეგრად,70,False
დეგრა,2,5,35,დეგრა,70,False
წებელ,2,5,35,cებელ,70,True
ტაილა,2,5,35,tაილა,70,False
ესათა,2,5,35,ესაtა,70,False
<შავგ,2,5,35,<შავგ,70,False
იბუტი,2,5,35,იბუtი,70,False
იგანტ,2,5,35,იგანt,70,False
ოასწა,2,5,35,ოასcა,70,False
ედისწ,2,5,35,ედისc,70,False
დისწე,2,5,35,დისcე,70,False
დიქტო,2,5,35,დიktო,70,False
ფიჭვი,2,5,35,pიჭვი,70,False
ღილის,2,5,35,გილის,70,False
ჯვრის,2,5,35,jვრის,70,False
საწეწ,2,5,35,საcეc,70,True
გახლე,2,5,35,გახლე,70,False
ლეთო>,2,5,35,ლეtო>,70,False
გნისა,2,5,35,გნისა,70,False
გაორე,2,5,35,გაორე,70,False
ი-კრი,2,5,35,ი-kრი,70,False
ცვდებ,2,5,35,cვდებ,70,False
რთდა>,2,5,35,რtდა>,70,False
<ფრაქ,2,5,35,<pრაk,70,False
ემოფი,2,5,35,ემოpი,70,False
<ტუჩი,2,5,35,<tუჩი,70,False
აემთხ,2,5,35,აემtხ,70,False
ულმოწ,2,5,35,ულმოc,70,False
პოკალ,2,5,35,pოkალ,70,False
აპოკა,2,5,35,აpოkა,70,False
<განპ,2,5,35,<განp,70,False
განპი,2,5,35,განpი,70,False
სამაჯ,2,5,35,სამაj,70,False
მაჯურ,2,5,35,მაjურ,70,False
<გაშუ,2,5,35,<გაშუ,70,False
გაშუქ,2,5,35,გაშუk,70,False
ფიტვა,2,5,35,pიtვა,70,False
რციან,2,5,35,რcიან,70,False
შუქის,2,5,35,შუkის,70,False
მოოქრ,2,5,35,მოოkრ,70,False
წყვი>,2,5,35,cყვი>,70,False
ტროზა,2,5,35,tროზა,70,False
ტრინა,2,5,35,tრინა,70,False
წერო>,2,5,34,cერო>,68,False
პიუშო,2,5,34,pიუშო,68,False
აპიუშ,2,5,34,აpიუშ,68,False
კაპიუ,2,5,34,kაpიუ,68,False
ემარკ,2,5,34,ემარk,68,False
<ლავგ,2,5,34,<ლავგ,68,False
აპრიზ,2,5,34,აpრიზ,68,False
იფესტ,2,5,34,იpესt,68,False
ნიფეს,2,5,34,ნიpეს,68,False
ანიფე,2,5,34,ანიpე,68,False
მანიფ,2,5,34,მანიp,68,True
<მოგლ,2,5,34,<მოგლ,68,False
მოქნე,2,5,34,მოkნე,68,False
ჟეჟავ,2,5,34,jეjავ,68,False
ოგანმ,2,5,34,ოგანმ,68,False
ალტრუ,2,5,34,ალtრუ,68,False
ტანკი,2,5,34,tანkი,68,False
ღუპავ,2,5,34,გუpავ,68,False
აატყვ,2,5,34,ააtყვ,68,False
გაქირ,2,5,34,გაkირ,68,False
ნრიგე,2,5,34,ნრიგე,68,False
საფლო,2,5,34,საpლო,68,False
შეტი>,2,5,34,შეtი>,68,False
გეოფი,2,5,34,გეოpი,68,False
ეოფიზ,2,5,34,ეოpიზ,68,False
ჩაკეთ,2,5,34,ჩაkეt,68,True
სტალთ,2,5,34,სtალt,68,False
ქრებლ,2,5,34,kრებლ,68,False
ელანქ,2,5,34,ელანk,68,False
ანქოლ,2,5,34,ანkოლ,68,False
ნქოლი,2,5,34,ნkოლი,68,False
შეჯვა,2,5,34,შეjვა,68,False
<შეჯვ,2,5,34,<შეjვ,68,False
აპული,2,5,34,აpული,68,True
ქონლო,2,5,34,kონლო,68,False
<აღაგ,2,5,34,<აგაგ,68,False
აღაგზ,2,5,34,აგაგზ,68,False
ღაგზნ,2,5,34,გაგზნ,68,False
ავდაპ,2,5,34,ავდაp,68,False
ვდაპი,2,5,34,ვდაpი,68,False
ნცველ,2,5,34,ნcველ,68,False
ანცვე,2,5,34,ანcვე,68,False
მქანც,2,5,34,მkანc,68,False
უწყის,2,5,34,უcყის,68,False
ისლოკ,2,5,34,ისლოk,68,False
სლოკა,2,5,34,სლოkა,68,False
კუდის,2,5,34,kუდის,68,False
ბურღე,2,5,34,ბურგე,68,False
რკაცი,2,5,33,რkაcი,66,False
<კოდა,2,5,33,<kოდა,66,False
<სულგ,2,5,33,<სულგ,66,False
რეკერ,2,5,33,რეkერ,66,False
<მთია,2,5,33,<მtია,66,False
ასტულ,2,5,33,ასtულ,66,False
წვეტე,2,5,33,cვეtე,66,True
კეტით,2,5,33,kეtიt,66,False
<შეეკ,2,5,33,<შეეk,66,False
ოფლად,2,5,33,ოpლად,66,False
ჩაღრმ,2,5,33,ჩაგრმ,66,False
<წაგრ,2,5,33,<cაგრ,66,False
ჯამა>,2,5,33,jამა>,66,False
<ფშვნ,2,5,33,<pშვნ,66,False
<ჯვრი,2,5,33,<jვრი,66,False
მწოლი,2,5,33,მcოლი,66,False
სატრფ,2,5,33,საtრp,66,False
ფანჩა,2,5,33,pანჩა,66,False
<მატლ,2,5,33,<მაtლ,66,False
გველთ,2,5,33,გველt,66,False
დაპობ,2,5,33,დაpობ,66,False
ამკეთ,2,5,33,ამkეt,66,False
<გაყუ,2,5,33,<გაყუ,66,False
გაყუჩ,2,5,33,გაყუჩ,66,False
ფუთა>,2,5,33,pუtა>,66,False
უკუგდ,2,5,33,უkუგდ,66,False
კუგდე,2,5,33,kუგდე,66,False
<აანთ,2,5,33,<აანt,66,False
<ალქი,2,5,33,<ალkი,66,False
ურღულ,2,5,33,ურგულ,66,False
კებელ,2,5,33,kებელ,66,True
გიონი,2,5,32,გიონი,64,False
არკაც,2,5,32,არkაc,64,False
ღერად,2,5,32,გერად,64,False
შეუფა,2,5,32,შეუpა,64,False
კამეჩ,2,5,32,kამეჩ,64,False
კრემა,2,5,32,kრემა,64,False
ნმაგნ,2,5,32,ნმაგნ,64,False
ანმაგ,2,5,32,ანმაგ,64,False
ლტრუი,2,5,32,ლtრუი,64,False
<ალტრ,2,5,32,<ალtრ,64,False
რტირი,2,5,32,რtირი,64,False
ოთებე,2,5,32,ოtებე,64,False
აჟება,2,5,32,აjება,64,False
<გაქი,2,5,32,<გაkი,64,True
თავო>,2,5,32,tავო>,64,False
მიტკე,2,5,32,მიtkე,64,False
ნსაღი,2,5,32,ნსაგი,64,False
<ტილი,2,5,32,<tილი,64,False
ჩატურ,2,5,32,ჩაtურ,64,False
ირიფი,2,5,32,ირიpი,64,False
<ტეტი,2,5,32,<tეtი,64,False
თჯერა,2,5,32,tjერა,64,False
ფუგას,2,5,32,pუგას,64,False
ააძგე,2,5,32,ააძგე,64,False
საპენ,2,5,32,საpენ,64,True
<გაძღ,2,5,32,<გაძგ,64,False
ააფას,2,5,32,ააpას,64,False
ნპირო,2,5,32,ნpირო,64,False
ამაჯუ,2,5,32,ამაjუ,64,False
ხორგი,2,5,32,ხორგი,64,False
უოკებ,2,5,32,უოkებ,64,False
აუოკე,2,5,32,აუოkე,64,False
დაუოკ,2,5,32,დაუოk,64,False
ამოცნ,2,5,32,ამოcნ,64,False
მოცნო,2,5,32,მოcნო,64,False
გაწით,2,5,32,გაcიt,64,False
ააწყნ,2,5,32,ააcყნ,64,False
ონოსფ,2,5,31,ონოსp,62,False
ნოსფე,2,5,31,ნოსpე,62,False
<კადმ,2,5,31,<kადმ,62,False
მოწიფ,2,5,31,მოcიp,62,False
ფაზის,2,5,31,pაზის,62,False
ესქელ,2,5,31,ესkელ,62,False
შესქე,2,5,31,შესkე,62,False
<შესქ,2,5,31,<შესk,62,False
აუთლი,2,5,31,აუtლი,62,False
კუირე,2,5,31,kუირე,62,False
აკუირ,2,5,31,აkუირ,62,False
ვაკუი,2,5,31,ვაkუი,62,False
ეზეთვ,2,5,31,ეზეtვ,62,False
რთკავ,2,5,31,რtkავ,62,False
თკავშ,2,5,31,tkავშ,62,False
ტემპი,2,5,31,tემpი,62,False
მოაცი,2,5,31,მოაcი,62,False
ოაცილ,2,5,31,ოაcილ,62,False
ქცობა,2,5,31,kcობა,62,False
უშტი-,2,5,31,უშtი-,62,False
-კრივ,2,5,31,-kრივ,62,False
ტი-კრ,2,5,31,tი-kრ,62,False
შტი-კ,2,5,31,შtი-k,62,False
გახერ,2,5,31,გახერ,62,False
ველთე,2,5,31,ველtე,62,False
ელთევ,2,5,31,ელtევ,62,False
ეცხაო,2,5,31,ეcხაო,62,False
ვთის>,2,5,31,ვtის>,62,False
გნეულ,2,5,31,გნეულ,62,False
იგნეუ,2,5,31,იგნეუ,62,False
ასტიგ,2,5,31,ასtიგ,62,False
<ასტი,2,5,31,<ასtი,62,False
ლერგი,2,5,31,ლერგი,62,False
დაიჟი,2,5,31,დაიjი,62,False
ოთქმე,2,5,31,ოtkმე,62,False
რცელდ,2,5,31,რcელდ,62,False
ტროდე,2,5,31,tროდე,62,False
ებლოკ,2,5,30,ებლოk,60,False
აღმურ,2,5,30,აგმურ,60,False
<დაქც,2,5,30,<დაkc,60,False
ლეჯის,2,5,30,ლეjის,60,False
მოეკუ,2,5,30,მოეkუ,60,False
ოკვდა,2,5,30,ოkვდა,60,False
ხაპია,2,5,30,ხაpია,60,False
გეშო>,2,5,30,გეშო>,60,False
გიგან,2,5,30,გიგან,60,False
<კარვ,2,5,30,<kარვ,60,False
იცხე>,2,5,30,იcხე>,60,False
თბოიზ,2,5,30,tბოიზ,60,False
ძღვნა,2,5,30,ძგვნა,60,False
კურიე,2,5,30,kურიე,60,False
მერთმ,2,5,30,მერtმ,60,False
ჩაემტ,2,5,30,ჩაემt,60,False
ფრას>,2,5,30,pრას>,60,False
<გოგრ,2,5,30,<გოგრ,60,False
გამდნ,2,5,30,გამდნ,60,False
პრანწ,2,5,30,pრანc,60,False
ჯვარს,2,5,30,jვარს,60,False
ოთხე>,2,5,30,ოtხე>,60,False
ოუდგა,2,5,30,ოუდგა,60,False
ემოტა,2,5,30,ემოtა,60,False
საღორ,2,5,30,საგორ,60,False
<საღო,2,5,30,<საგო,60,True
გაძღო,2,5,30,გაძგო,60,False
შიფრუ,2,5,30,შიpრუ,60,False
რღები,2,5,30,რგები,60,True
საღარ,2,5,29,საგარ,58,False
ულგრძ,2,5,29,ულგრძ,58,False
სულგრ,2,5,29,სულგრ,58,False
<ერეტ,2,5,29,<ერეt,58,False
დიოტი,2,5,29,დიოtი,58,False
ოეკუმ,2,5,29,ოეkუმ,58,False
ილმოწ,2,5,29,ილმოc,58,False
დაჯამ,2,5,29,დაjამ,58,False
ელშეწ,2,5,29,ელშეc,58,False
ლშეწყ,2,5,29,ლშეcყ,58,False
მათობ,2,5,29,მაtობ,58,False
უპრი>,2,5,29,უpრი>,58,False
პუდინ,2,5,29,pუდინ,58,False
<პუდი,2,5,29,<pუდი,58,False
ატრფო,2,5,29,აtრpო,58,False
<ფანჩ,2,5,29,<pანჩ,58,False
დააღწ,2,5,29,დააგc,58,False
ალტვა,2,5,29,ალtვა,58,True
თალე>,2,5,29,tალე>,58,False
იროსკ,2,5,29,იროსk,58,False
გიროს,2,5,29,გიროს,58,False
სტრიუ,2,5,29,სtრიუ,58,False
რღული,2,5,29,რგული,58,True
ბურღუ,2,5,29,ბურგუ,58,False
ნეკენ,2,5,29,ნეkენ,58,False
გაჰერ,2,5,28,გაჰერ,56,False
ღმური,2,5,28,გმური,56,True
თაროე,2,5,28,tაროე,56,False
<თესი,2,5,28,<tესი,56,False
ქსომე,2,5,28,kსომე,56,False
<რვაკ,2,5,28,<რვაk,56,False
კაპრი,2,5,28,kაpრი,56,False
წიფულ,2,5,28,cიpულ,56,False
ოწიფუ,2,5,28,ოcიpუ,56,False
უძღვნ,2,5,28,უძგვნ,56,False
წყისე,2,5,28,cყისე,56,False
მაშფო,2,5,28,მაშpო,56,False
ააწყლ,2,5,28,ააcყლ,56,False
კალოშ,2,5,28,kალოშ,56,False
გატყა,2,5,28,გაtყა,56,False
შეწებ,2,5,28,შეcებ,56,False
უტიზმ,2,5,28,უtიზმ,56,False
აამღვ,2,5,28,აამგვ,56,False
<ენოტ,2,5,28,<ენოt,56,False
<ნატკ,2,5,28,<ნაtk,56,False
აათრო,2,5,28,ააtრო,56,False
<აცდუ,2,5,28,<აcდუ,56,False
<აბსც,2,5,28,<აბსc,56,False
<ნაკი,2,5,28,<ნაkი,56,False
იმუტი,2,5,28,იმუtი,56,False
გასრე,2,5,28,გასრე,56,False
ურღებ,2,5,28,ურგებ,56,False
ლგია>,2,5,27,ლგია>,54,False
ზინით,2,5,27,ზინიt,54,False
ხყოფი,2,5,27,ხყოpი,54,False
<ბიჯგ,2,5,27,<ბიjგ,54,False
<გატკ,2,5,27,<გაtk,54,False
<დღვე,2,5,27,<დგვე,54,False
პკური,2,5,27,pkური,54,False
საპკუ,2,5,27,საpkუ,54,False
<საპკ,2,5,27,<საpk,54,False
ნჩატუ,2,5,27,ნჩაtუ,54,False
ანჩატ,2,5,27,ანჩაt,54,False
რანწი,2,5,27,რანcი,54,False
უბუჟე,2,5,27,უბუjე,54,False
ათრო>,2,5,27,აtრო>,54,False
ცოფი>,2,5,27,cოpი>,54,False
რცლი>,2,5,27,რcლი>,54,False
ტუნვა,2,5,27,tუნვა,54,False
კიცის,2,5,27,kიcის,54,False
<გაბზ,2,5,27,<გაბზ,54,False
გაშავ,2,5,27,გაშავ,54,False
ჩაწებ,2,5,26,ჩაcებ,52,False
ოპიკი,2,5,26,ოpიkი,52,False
თანთე,2,5,26,tანtე,52,False
ითანთ,2,5,26,იtანt,52,False
ღერძე,2,5,26,გერძე,52,False
რცოფი,2,5,26,რcოpი,52,False
დაქლო,2,5,26,დაkლო,52,False
ისტო>,2,5,26,ისtო>,52,False
ოცენდ,2,5,26,ოcენდ,52,False
ვაგე>,2,5,26,ვაგე>,52,False
ოვაგე,2,5,26,ოვაგე,52,False
გაბზა,2,5,26,გაბზა,52,False
ანეკე,2,5,26,ანეkე,52,False
<მკეთ,2,5,25,<მkეt,50,False
მთიბა,2,5,25,მtიბა,50,False
<მთიბ,2,5,25,<მtიბ,50,False
<ღიპი,2,5,25,<გიpი,50,False
ატესი,2,5,25,აtესი,50,True
დემოგ,2,5,25,დემოგ,50,False
გაბრტ,2,5,25,გაბრt,50,False
წმის>,2,5,25,cმის>,50,False
მანეკ,2,5,25,მანეk,50,False
თხელკ,2,5,24,tხელk,48,False
კრეკე,2,5,24,kრეkე,48,False
აგივრ,2,5,24,აგივრ,48,False
მაგივ,2,5,24,მაგივ,48,False
აეკუმ,2,5,24,აეkუმ,48,False
აგვრა,2,5,24,აგვრა,48,True
კნოტი,2,5,24,kნოtი,48,False
ეუფას,2,5,23,ეუpას,46,False
რმაცო,2,5,23,რმაcო,46,False
ოქლიბ,2,5,23,ოkლიბ,46,False
მოქლი,2,5,23,მოkლი,46,False
ბოგან,2,5,23,ბოგან,46,False
ბინოკ,2,5,23,ბინოk,46,False
ბიჯგი,2,5,23,ბიjგი,46,False
ომწოვ,2,5,23,ომcოვ,46,False
წვივი,2,5,22,cვივი,44,False
<შტემ,2,5,22,<შtემ,44,False
ალგია,2,5,22,ალგია,44,False
ააჭკნ,2,5,22,ააჭkნ,44,False
გაჩარ,2,5,22,გაჩარ,44,False
რთულ,55,4,438278,რtულ,24105290,False
ართუ,41,4,437634,არtუ,17942994,False
<გან,171,4,68601,<გან,11730771,False
ქართ,21,4,529352,kარt,11116392,False
თული,44,4,246874,tული,10862456,False
ლოგი,65,4,156058,ლოგი,10143770,False
ოლოგ,54,4,155898,ოლოგ,8418492,False
<ქარ,32,4,223408,<kარ,7149056,False
კური,66,4,94815,kური,6257790,False
იკურ,62,4,94956,იkურ,5887272,False
<გამ,304,4,13003,<გამ,3952912,False
ითი>,98,4,34676,იtი>,3398248,False
ტები,63,4,36287,tები,2286081,False
ტური,66,4,34187,tური,2256342,False
<საქ,31,4,69555,<საk,2156205,False
ებით,60,4,34348,ებიt,2060880,False
თვალ,58,4,34454,tვალ,1998332,False
გიურ,21,4,92980,გიურ,1952580,False
გამო,203,4,9417,გამო,1911651,False
<გად,209,4,9095,<გად,1900855,False
ართვ,30,4,62872,არtვ,1886160,False
ოგიუ,19,4,92884,ოგიუ,1764796,False
გადა,194,4,8988,გადა,1743672,False
<საკ,50,4,33750,<საk,1687500,True
<ტერ,10,4,153850,<tერ,1538500,False
ბითი,47,4,32612,ბიtი,1532764,False
-ქარ,7,4,214787,-kარ,1503509,False
ლექს,11,4,123930,ლეkს,1363230,False
ტიკუ,38,4,32477,tიkუ,1234126,False
ალაქ,19,4,62096,ალაk,1179824,False
რაფი,35,4,32773,რაpი,1147055,False
გია>,35,4,31916,გია>,1117060,False
ექსი,9,4,123846,ეkსი,1114614,False
გრაფ,34,4,32670,გრაp,1110780,False
ტერმ,7,4,153601,tერმ,1075207,False
ცია>,168,4,6224,cია>,1045632,False
ოგრა,32,4,32674,ოგრა,1045568,False
<თვა,31,4,33396,<tვა,1035276,False
ისტი,31,4,32810,ისtი,1017110,False
განმ,32,4,31733,განმ,1015456,False
<მეტ,27,4,36983,<მეt,998541,False
თულ-,6,4,160345,tულ-,962070,False
რთვე,15,4,62148,რtვე,932220,False
ნიკუ,15,4,61975,ნიkუ,929625,False
<ლექ,10,4,92933,<ლეk,929330,False
ტერი,28,4,32358,tერი,906024,False
განა,28,4,32088,განა,898464,False
სიკო,7,4,123537,სიkო,864759,False
აზღვ,27,4,31749,აზგვ,857223,False
ოგია,26,4,31561,ოგია,820586,False
<პარ,25,4,32079,<pარ,801975,False
ტყვე,24,4,31625,tყვე,759000,False
კანო,24,4,31416,kანო,753984,False
კონი,8,4,93066,kონი,744528,False
თველ,12,4,62036,tველ,744432,False
ქსიკ,6,4,123518,kსიk,741108,False
ართლ,23,4,32207,არtლ,740761,False
მატე,22,4,31755,მაtე,698610,False
<გარ,68,4,10058,<გარ,683944,False
ქალა,11,4,61872,kალა,680592,False
ტანი,21,4,31842,tანი,668682,False
ცნობ,21,4,31605,cნობ,663705,False
საზღ,21,4,31542,საზგ,662382,False
<ქალ,20,4,32079,<kალ,641580,False
ენცი,20,4,31647,ენcი,632940,False
<თავ,86,4,7190,<tავ,618340,False
იკონ,5,4,123511,იkონ,617555,False
აცია,123,4,4972,აcია,611556,False
ცხოვ,19,4,31709,cხოვ,602471,False
იკი>,18,4,31621,იkი>,569178,False
<სტა,18,4,31481,<სtა,566658,False
მარტ,18,4,31455,მარt,566190,False
თლებ,18,4,31444,tლებ,565992,False
ტიან,17,4,31778,tიან,540226,False
<მატ,17,4,31456,<მაt,534752,False
<გაა,73,4,7177,<გაა,523921,False
ათა>,16,4,31811,აtა>,508976,False
<სიტ,16,4,31441,<სიt,503056,False
მეტყ,16,4,31270,მეtყ,500320,False
გლის,8,4,61763,გლის,494104,False
საქა,8,4,61614,საkა,492912,False
ლ-ქა,4,4,122733,ლ-kა,490932,False
ულ-ქ,4,4,122732,ულ-k,490928,False
იტყვ,15,4,31446,იtყვ,471690,False
სიტყ,15,4,31444,სიtყ,471660,False
<საღ,15,4,31221,<საგ,468315,False
რისტ,14,4,31908,რისt,446712,False
ანათ,14,4,31453,ანაt,440342,False
ეტყვ,14,4,31288,ეtყვ,438032,False
ტალუ,14,4,31260,tალუ,437640,False
აკან,14,4,31142,აkან,435988,False
ნგლი,7,4,61702,ნგლი,431914,False
არტი,13,4,31434,არtი,408642,False
<ტექ,13,4,31174,<tეk,405262,False
ტალი,12,4,31492,tალი,377904,False
მეტა,12,4,31390,მეtა,376680,False
ნათლ,12,4,31277,ნაtლ,375324,False
ეტალ,12,4,31140,ეtალ,373680,False
აქარ,6,4,61743,აkარ,370458,False
ინგლ,6,4,61627,ინგლ,369762,False
ტორი,83,4,4360,tორი,361880,False
<პოლ,11,4,31660,<pოლ,348260,False
<ფილ,11,4,31385,<pილ,345235,False
ამოქ,11,4,31278,ამოk,344058,False
სტალ,11,4,31275,სtალ,344025,False
ზღვა,11,4,31209,ზგვა,343299,False
არტე,11,4,31203,არtე,343233,False
საკა,11,4,31114,საkა,342254,True
ლიტი,10,4,31299,ლიtი,312990,False
ნთა>,10,4,31179,ნtა>,311790,False
<კულ,10,4,31133,<kულ,311330,False
უცხო,5,4,61577,უcხო,307885,False
თბილ,5,4,61551,tბილ,307755,False
ნაწი,36,4,8245,ნაcი,296820,False
<გაუ,50,4,5932,<გაუ,296600,False
მართ,75,4,3880,მარt,291000,True
ანიკ,9,4,31191,ანიk,280719,False
<მეგ,9,4,31159,<მეგ,280431,False
<ცხო,9,4,31159,<cხო,280431,False
ტყვა,9,4,31146,tყვა,280314,False
რტებ,9,4,31136,რtებ,280224,False
ციკლ,9,4,31099,cიkლ,279891,False
იტიკ,9,4,31035,იtიk,279315,False
აწილ,34,4,8156,აcილ,277304,False
ურ-ქ,3,4,92061,ურ-k,276183,False
რ-ქა,3,4,92050,რ-kა,276150,False
მეტრ,36,4,7656,მეtრ,275616,False
<დაკ,62,4,4341,<დაk,269142,False
<თან,70,4,3811,<tან,266770,False
ტექნ,8,4,31161,tეkნ,249288,False
რთის,8,4,31041,რtის,248328,False
<ინგ,8,4,30996,<ინგ,247968,False
თლის,8,4,30966,tლის,247728,False
თურქ,4,4,61485,tურk,245940,False
პოლი,7,4,31610,pოლი,221270,False
აფიუ,7,4,31011,აpიუ,217077,False
ფიულ,7,4,31008,pიულ,217056,False
პედი,7,4,30938,pედი,216566,False
ცნებ,7,4,30935,cნებ,216545,False
<დოკ,7,4,30920,<დოk,216440,False
ოტან,7,4,30906,ოtან,216342,False
<ნაწ,26,4,8003,<ნაc,208078,False
ატორ,57,4,3648,აtორ,207936,False
თანა,61,4,3375,tანა,205875,False
გარი,31,4,6526,გარი,202306,False
<წარ,42,4,4658,<cარ,195636,False
ურგი,6,4,31076,ურგი,186456,False
ათლე,6,4,31025,აtლე,186150,False
ატერ,6,4,31015,აtერ,186090,False
სტია,6,4,30983,სtია,185898,False
სმეტ,6,4,30964,სმეt,185784,False
<ჯავ,6,4,30953,<jავ,185718,False
დიცი,6,4,30923,დიcი,185538,False
ველთ,6,4,30882,ველt,185292,False
უკრა,6,4,30881,უkრა,185286,False
<უცხ,3,4,61490,<უcხ,184470,False
რქულ,3,4,61399,რkულ,184197,False
ურქუ,3,4,61395,ურkუ,184185,False
<ერთ,46,4,3826,<ერt,175996,False
ეტი>,66,4,2666,ეtი>,175956,False
ლექტ,50,4,3356,ლეkt,167800,False
მეცნ,8,4,20876,მეcნ,167008,False
ოლიტ,5,4,31108,ოლიt,155540,False
პარტ,5,4,31066,pარt,155330,False
ექნი,5,4,31028,ეkნი,155140,False
ქნიკ,5,4,31023,kნიk,155115,False
მოქა,5,4,30995,მოkა,154975,False
ნიკი,5,4,30959,ნიkი,154795,False
იკლო,5,4,30899,იkლო,154495,False
გიულ,5,4,30867,გიულ,154335,False
ტიებ,5,4,30865,tიებ,154325,False
რთლი,5,4,30859,რtლი,154295,False
ქული,5,4,30829,kული,154145,False
დოკუ,5,4,30823,დოkუ,154115,False
აქო>,5,4,30804,აkო>,154020,False
<დაწ,46,4,3212,<დაc,147752,False
<კონ,53,4,2747,<kონ,145591,False
<გას,54,4,2672,<გას,144288,False
<დაფ,41,4,3473,<დაp,142393,False
ნტი>,64,4,2176,ნtი>,139264,False
ენტი,58,4,2250,ენtი,130500,False
თავი,45,4,2890,tავი,130050,False
ექტრ,43,4,3017,ეktრ,129731,False
ატი>,53,4,2441,აtი>,129373,False
ბით>,42,4,3072,ბიt>,129024,False
ელექ,43,4,2997,ელეk,128871,False
ქრის,4,4,30961,kრის,123844,False
<გერ,4,4,30920,<გერ,123680,False
ლათი,4,4,30895,ლაtი,123580,False
ფილო,4,4,30893,pილო,123572,False
<თურ,4,4,30885,<tურ,123540,False
რგიუ,4,4,30821,რგიუ,123284,False
ინთა,4,4,30816,ინtა,123264,False
<ეთნ,4,4,30799,<ეtნ,123196,False
იოთე,4,4,30780,იოtე,123120,False
ოთეკ,4,4,30774,ოtეk,123096,False
აგებ,49,4,2499,აგებ,122451,False
წარმ,48,4,2550,cარმ,122400,False
<გულ,48,4,2467,<გულ,118416,False
<პირ,46,4,2518,<pირ,115828,False
წინა,49,4,2262,cინა,110838,False
ტომა,13,4,7724,tომა,100412,False
<დაგ,36,4,2770,<დაგ,99720,False
აკად,13,4,7362,აkად,95706,False
მენტ,47,4,1983,მენt,93201,False
კულტ,3,4,30900,kულt,92700,False
ლტურ,3,4,30877,ლtურ,92631,False
<ფსე,3,4,30835,<pსე,92505,False
<თბი,3,4,30832,<tბი,92496,False
<უკრ,3,4,30824,<უkრ,92472,False
ფსევ,3,4,30823,pსევ,92469,False
იცინ,3,4,30816,იcინ,92448,False
<ბოტ,3,4,30803,<ბოt,92409,False
თისმ,3,4,30800,tისმ,92400,False
არქე,3,4,30797,არkე,92391,False
<ენც,3,4,30768,<ენc,92304,False
<ტოპ,3,4,30766,<tოp,92298,False
ბოტა,3,4,30763,ბოtა,92289,False
ედიც,3,4,30761,ედიc,92283,False
კლოპ,3,4,30757,kლოp,92271,False
ლურგ,3,4,30754,ლურგ,92262,False
მთა>,3,4,30754,მtა>,92262,False
ღვაო,3,4,30748,გვაო,92244,False
გურუ,3,4,30746,გურუ,92238,False
რქეო,3,4,30743,რkეო,92229,False
ქეოლ,3,4,30734,kეოლ,92202,False
ლიოთ,3,4,30732,ლიოt,92196,False
თეოლ,3,4,30729,tეოლ,92187,False
